TrainID,Axle,State,Side,Wheel Diameter,Flange Height,Flange Thickness,QR,date
CMRLTR9,L14-R14,AFTER,RH,832.7,29.11,32.22,10.02,09.08.2025
CMRLTR9,L15-R15,BEFORE,LH,847.17,35.98,31.76,3.79,02.08.2025
CMRLTR9,L15-R15,BEFORE,RH,845.77,36.8,32.7,5.89,02.08.2025
CMRLTR9,L15-R15,AFTER,LH,832.42,28.97,32.41,10.45,09.08.2025
CMRLTR9,L15-R15,AFTER,RH,832.17,29.02,32.29,9.96,09.08.2025
CMRLTR9,L16-R16,BEFORE,LH,849.02,35.29,30.06,3.48,02.08.2025
CMRLTR9,L16-R16,BEFORE,RH,846.62,36.39,32.0,5.73,02.08.2025
CMRLTR9,L16-R16,AFTER,LH,833.84,28.84,32.08,10.41,09.08.2025
CMRLTR9,L16-R16,AFTER,RH,833.12,29.17,32.0,9.95,09.08.2025
CMRLTR9,L8-R8,BEFORE,LH,848.72,35.37,29.99,3.17,02.08.2025
CMRLTR9,L8-R8,BEFORE,RH,848.99,35.73,32.42,6.22,02.08.2025
CMRLTR9,L8-R8,AFTER,LH,833.65,28.97,32.47,10.45,09.08.2025
CMRLTR9,L8-R8,AFTER,RH,833.63,29.1,32.42,9.99,09.08.2025
CMRLTR9,L7-R7,BEFORE,LH,847.89,35.9,30.07,3.05,02.08.2025
CMRLTR9,L7-R7,BEFORE,RH,849.06,35.53,32.94,6.23,02.08.2025
CMRLTR9,L7-R7,AFTER,LH,833.28,28.95,32.0,10.29,09.08.2025
CMRLTR9,L7-R7,AFTER,RH,833.33,29.06,32.02,10.07,09.08.2025
CMRLTR9,L6-R6,BEFORE,LH,846.91,36.1,31.24,3.13,02.08.2025
CMRLTR9,L6-R6,BEFORE,RH,848.74,37.4,33.38,5.83,02.08.2025
CMRLTR9,L6-R6,AFTER,LH,832.95,28.96,32.14,10.36,09.08.2025
CMRLTR9,L6-R6,AFTER,RH,832.93,28.88,32.43,10.03,09.08.2025
CMRLTR9,L5-R5,BEFORE,LH,845.73,36.55,29.67,3.27,02.08.2025
CMRLTR9,L5-R5,BEFORE,RH,845.96,36.73,32.73,5.94,02.08.2025
CMRLTR9,L5-R5,AFTER,LH,832.54,28.95,32.22,10.32,09.08.2025
CMRLTR9,L5-R5,AFTER,RH,832.58,29.07,32.46,10.01,09.08.2025
CMRLTR9,L4-R4,BEFORE,LH,845.61,36.38,30.51,3.12,02.08.2025
CMRLTR9,L4-R4,BEFORE,RH,842.01,37.01,33.04,6.12,02.08.2025
CMRLTR9,L4-R4,AFTER,LH,832.72,28.95,32.11,10.28,09.08.2025
CMRLTR9,L4-R4,AFTER,RH,832.75,29.13,32.49,10.03,09.08.2025
CMRLTR9,L3-R3,BEFORE,LH,845.04,37.25,31.69,3.15,02.08.2025
CMRLTR9,L3-R3,BEFORE,RH,845.54,37.16,33.39,6.33,02.08.2025
CMRLTR9,L3-R3,AFTER,LH,832.09,28.99,32.13,10.05,09.08.2025
CMRLTR9,L3-R3,AFTER,RH,832.06,29.1,32.04,10.05,09.08.2025
CMRLTR9,L2-R2,BEFORE,LH,840.72,39.33,33.01,3.49,02.08.2025
CMRLTR9,L2-R2,BEFORE,RH,833.65,42.58,33.59,5.14,02.08.2025
CMRLTR9,L2-R2,AFTER,LH,831.47,28.83,32.02,10.08,09.08.2025
CMRLTR9,L2-R2,AFTER,RH,831.65,28.97,32.02,10.04,09.08.2025
CMRLTR9,L1-R1,BEFORE,LH,842.76,38.42,31.07,3.16,02.08.2025
CMRLTR9,L1-R1,BEFORE,RH,841.59,39.27,32.91,5.24,02.08.2025
CMRLTR9,L1-R1,AFTER,LH,832.24,28.89,32.38,10.38,09.08.2025
CMRLTR9,L1-R1,AFTER,RH,832.26,29.07,32.07,10.01,09.08.2025
