TrainID,Axle,State,Side,Wheel Diameter,Flange Height,Flange Thickness,QR,date
CMRLTR24,L15-R15,BEFORE,RH,845.32,36.97,32.31,5.71,25.01.2023
CMRLTR24,L15-R15,AFTER,LH,839.42,28.96,32.29,9.78,30.01.2023
CMRLTR24,L15-R15,AFTER,RH,839.3,28.94,32.32,9.31,30.01.2023
CMRLTR24,L16-R16,BEFORE,LH,847.72,36.0,30.82,3.75,25.01.2023
CMRLTR24,L16-R16,BEFORE,RH,847.3,35.86,31.12,5.91,25.01.2023
CMRLTR24,L16-R16,AFTER,LH,837.95,29.0,31.8,10.46,30.01.2023
CMRLTR24,L16-R16,AFTER,RH,838.04,28.98,31.92,9.96,30.01.2023
CMRLTR24,L8-R8,BEFORE,LH,848.44,35.42,30.23,3.37,25.01.2023
CMRLTR24,L8-R8,BEFORE,RH,848.4,35.65,32.01,6.53,25.01.2023
CMRLTR24,L8-R8,AFTER,LH,837.95,29.03,31.96,10.47,30.01.2023
CMRLTR24,L8-R8,AFTER,RH,838.03,28.98,31.96,10.02,30.01.2023
CMRLTR24,L7-R7,BEFORE,LH,848.02,35.59,31.63,3.44,25.01.2023
CMRLTR24,L7-R7,BEFORE,RH,847.98,35.93,32.62,6.07,25.01.2023
CMRLTR24,L7-R7,AFTER,LH,840.65,29.22,32.37,9.8,30.01.2023
CMRLTR24,L7-R7,AFTER,RH,840.35,28.83,32.57,9.33,30.01.2023
CMRLTR24,L6-R6,BEFORE,LH,846.69,36.23,31.77,3.5,25.01.2023
CMRLTR24,L6-R6,BEFORE,RH,846.81,36.4,32.27,5.07,25.01.2023
CMRLTR24,L6-R6,AFTER,LH,838.96,29.03,32.45,9.7,30.01.2023
CMRLTR24,L6-R6,AFTER,RH,838.88,28.85,32.64,9.27,30.01.2023
CMRLTR24,L5-R5,BEFORE,LH,846.73,36.3,31.21,3.67,25.01.2023
CMRLTR24,L5-R5,BEFORE,RH,845.68,37.01,31.93,6.09,25.01.2023
CMRLTR24,L5-R5,AFTER,LH,839.13,28.97,32.55,9.67,30.01.2023
CMRLTR24,L5-R5,AFTER,RH,838.9,29.03,32.61,9.16,30.01.2023
CMRLTR24,L4-R4,BEFORE,LH,846.91,36.26,31.35,3.73,25.01.2023
CMRLTR24,L4-R4,BEFORE,RH,844.95,37.95,31.92,6.38,25.01.2023
CMRLTR24,L4-R4,AFTER,LH,839.24,28.94,32.45,9.71,30.01.2023
CMRLTR24,L4-R4,AFTER,RH,839.04,28.93,32.63,9.22,30.01.2023
CMRLTR24,L3-R3,BEFORE,LH,844.55,37.42,33.1,4.1,25.01.2023
CMRLTR24,L3-R3,BEFORE,RH,845.46,36.83,32.87,5.88,25.01.2023
CMRLTR24,L3-R3,AFTER,LH,837.98,28.96,32.31,9.81,30.01.2023
CMRLTR24,L3-R3,AFTER,RH,838.04,28.96,32.18,9.24,30.01.2023
CMRLTR24,L2-R2,BEFORE,LH,837.81,40.69,32.42,3.23,25.01.2023
CMRLTR24,L2-R2,BEFORE,RH,832.4,43.31,33.8,5.7,25.01.2023
CMRLTR24,L2-R2,AFTER,LH,830.54,28.82,32.01,10.49,30.01.2023
CMRLTR24,L2-R2,AFTER,RH,830.57,28.86,32.02,10.02,30.01.2023
CMRLTR24,L1-R1,BEFORE,LH,837.54,40.82,32.33,3.56,25.01.2023
CMRLTR24,L1-R1,BEFORE,RH,839.17,39.88,32.06,5.2,25.01.2023
CMRLTR24,L1-R1,AFTER,LH,833.45,28.96,32.08,10.27,30.01.2023
CMRLTR24,L1-R1,AFTER,RH,833.78,28.97,32.4,9.87,30.01.2023
