TrainID,Axle,State,Side,Wheel Diameter,Flange Height,Flange Thickness,QR,date
CMRLTR30,L8-R8,AFTER,RH,842.41,29.09,31.95,9.98,13.03.2023
CMRLTR30,L9-R9,BEFORE,LH,846.39,36.15,30.84,4.27,10.03.2023
CMRLTR30,L9-R9,BEFORE,RH,844.9,36.46,33.13,6.25,10.03.2023
CMRLTR30,L9-R9,AFTER,LH,840.7,28.91,32.24,9.6,13.03.2023
CMRLTR30,L9-R9,AFTER,RH,840.71,28.86,31.89,9.7,13.03.2023
CMRLTR30,L10-R10,BEFORE,LH,846.62,36.1,30.96,3.98,10.03.2023
CMRLTR30,L10-R10,BEFORE,RH,845.98,35.8,32.96,6.1,10.03.2023
CMRLTR30,L10-R10,AFTER,LH,842.03,28.96,31.87,9.5,13.03.2023
CMRLTR30,L10-R10,AFTER,RH,841.75,28.94,31.98,9.65,13.03.2023
CMRLTR30,L11-R11,BEFORE,LH,848.79,34.98,31.62,4.52,10.03.2023
CMRLTR30,L11-R11,BEFORE,RH,846.8,35.48,33.59,6.81,10.03.2023
CMRLTR30,L11-R11,AFTER,LH,840.65,28.97,31.85,9.97,13.03.2023
CMRLTR30,L11-R11,AFTER,RH,840.83,28.92,31.89,9.95,13.03.2023
CMRLTR30,L12-R12,BEFORE,LH,848.97,34.86,29.74,4.13,10.03.2023
CMRLTR30,L12-R12,BEFORE,RH,849.15,34.0,32.06,6.24,10.03.2023
CMRLTR30,L12-R12,AFTER,LH,839.76,28.88,31.85,9.93,13.03.2023
CMRLTR30,L12-R12,AFTER,RH,839.89,28.87,31.86,9.98,13.03.2023
CMRLTR30,L13-R13,BEFORE,LH,849.78,34.91,30.66,4.35,10.03.2023
CMRLTR30,L13-R13,BEFORE,RH,849.32,34.71,32.97,6.68,10.03.2023
CMRLTR30,L13-R13,AFTER,LH,842.5,29.11,31.92,9.7,13.03.2023
CMRLTR30,L13-R13,AFTER,RH,842.36,29.02,31.96,9.8,13.03.2023
CMRLTR30,L14-R14,BEFORE,LH,850.0,34.64,30.59,4.13,10.03.2023
CMRLTR30,L14-R14,BEFORE,RH,850.18,34.24,32.87,6.7,10.03.2023
CMRLTR30,L14-R14,AFTER,LH,842.72,29.01,39.96,9.71,13.03.2023
CMRLTR30,L14-R14,AFTER,RH,842.76,29.1,31.98,9.8,13.03.2023
CMRLTR30,L15-R15,BEFORE,LH,851.28,34.13,31.5,4.78,10.03.2023
CMRLTR30,L15-R15,BEFORE,RH,849.51,34.48,32.98,6.73,10.03.2023
CMRLTR30,L15-R15,AFTER,LH,842.47,29.01,31.95,9.84,13.03.2023
CMRLTR30,L15-R15,AFTER,RH,842.62,29.11,31.96,9.89,13.03.2023
CMRLTR30,L16-R16,BEFORE,LH,849.59,28.87,30.78,8.67,10.03.2023
CMRLTR30,L16-R16,BEFORE,RH,850.11,28.83,31.36,9.53,10.03.2023
CMRLTR30,L16-R16,AFTER,LH,842.22,29.01,31.95,9.91,13.03.2023
CMRLTR30,L16-R16,AFTER,RH,842.33,29.09,31.93,10.0,13.03.2023
