trainid,axle,state,side,wheel_diameter,flange_height,flange_thickness,qr,date,trainfile,data
CMRLTR25,L12-R12,AFTER,LH,839.43,28.95,31.97,10.41,2023-02-07,cmrltr25,
CMRLTR25,L12-R12,AFTER,RH,839.29,29.01,32.15,10.11,2023-02-07,cmrltr25,
CMRLTR25,L13-R13,BEFORE,LH,850.06,34.47,30.35,3.41,2023-02-01,cmrltr25,
CMRLTR25,L13-R13,BEFORE,RH,850.94,34.33,31.12,6.04,2023-02-01,cmrltr25,
CMRLTR25,L13-R13,AFTER,LH,838.46,28.97,32.01,10.36,2023-02-07,cmrltr25,
CMRLTR25,L13-R13,AFTER,RH,838.47,29.09,32.37,10.0,2023-02-07,cmrltr25,
CMRLTR25,L14-R14,BEFORE,LH,851.24,34.04,31.18,3.91,2023-02-01,cmrltr25,
CMRLTR25,L14-R14,BEFORE,RH,850.65,34.52,32.22,6.31,2023-02-01,cmrltr25,
CMRLTR25,L14-R14,AFTER,LH,837.48,28.95,31.94,10.37,2023-02-07,cmrltr25,
CMRLTR25,L14-R14,AFTER,RH,837.63,28.99,31.97,9.98,2023-02-07,cmrltr25,
CMRLTR25,L15-R15,BEFORE,LH,851.48,33.75,30.86,3.65,2023-02-01,cmrltr25,
CMRLTR25,L15-R15,BEFORE,RH,852.02,33.86,31.19,5.82,2023-02-01,cmrltr25,
CMRLTR25,L15-R15,AFTER,LH,835.58,28.95,31.92,10.37,2023-02-07,cmrltr25,
CMRLTR25,L15-R15,AFTER,RH,835.65,29.01,31.97,9.89,2023-02-07,cmrltr25,
CMRLTR25,L16-R16,BEFORE,LH,852.58,33.32,28.37,3.47,2023-02-01,cmrltr25,
CMRLTR25,L16-R16,BEFORE,RH,852.53,33.58,30.55,6.09,2023-02-01,cmrltr25,
CMRLTR25,L16-R16,AFTER,LH,834.62,28.98,31.96,10.31,2023-02-07,cmrltr25,
CMRLTR25,L16-R16,AFTER,RH,834.7,29.03,31.94,10.01,2023-02-07,cmrltr25,
CMRLTR25,L8-R8,BEFORE,LH,850.63,34.17,29.13,3.31,2023-02-01,cmrltr25,
CMRLTR25,L8-R8,BEFORE,RH,851.81,34.07,30.01,6.13,2023-02-01,cmrltr25,
CMRLTR25,L8-R8,AFTER,LH,837.69,28.91,31.95,10.37,2023-02-07,cmrltr25,
CMRLTR25,L8-R8,AFTER,RH,837.76,29.03,31.94,9.95,2023-02-07,cmrltr25,
CMRLTR25,L7-R7,BEFORE,LH,849.34,34.94,29.7,3.39,2023-02-01,cmrltr25,
CMRLTR25,L7-R7,BEFORE,RH,850.62,34.6,31.96,6.07,2023-02-01,cmrltr25,
CMRLTR25,L7-R7,AFTER,LH,837.52,28.99,31.91,10.56,2023-02-07,cmrltr25,
CMRLTR25,L7-R7,AFTER,RH,837.56,29.09,31.96,9.97,2023-02-07,cmrltr25,
CMRLTR25,L6-R6,BEFORE,LH,850.28,34.27,30.53,3.42,2023-02-01,cmrltr25,
CMRLTR25,L6-R6,BEFORE,RH,850.85,34.46,31.74,6.02,2023-02-01,cmrltr25,
CMRLTR25,L6-R6,AFTER,LH,837.47,28.97,31.97,10.28,2023-02-07,cmrltr25,
CMRLTR25,L6-R6,AFTER,RH,837.46,29.02,31.93,10.0,2023-02-07,cmrltr25,
CMRLTR25,L5-R5,BEFORE,LH,850.18,34.36,29.9,3.72,2023-02-01,cmrltr25,
CMRLTR25,L5-R5,BEFORE,RH,850.49,34.48,31.35,6.14,2023-02-01,cmrltr25,
CMRLTR25,L5-R5,AFTER,LH,836.83,28.99,31.95,10.28,2023-02-07,cmrltr25,
CMRLTR25,L5-R5,AFTER,RH,836.89,29.06,31.98,10.01,2023-02-07,cmrltr25,
CMRLTR25,L4-R4,BEFORE,LH,850.11,34.55,30.24,3.65,2023-02-01,cmrltr25,
CMRLTR25,L4-R4,BEFORE,RH,849.56,35.09,31.83,6.29,2023-02-01,cmrltr25,
CMRLTR25,L4-R4,AFTER,LH,837.04,28.99,31.91,10.4,2023-02-07,cmrltr25,
CMRLTR25,L4-R4,AFTER,RH,837.16,29.08,31.9,9.97,2023-02-07,cmrltr25,
CMRLTR25,L3-R3,BEFORE,LH,848.8,35.18,32.03,3.91,2023-02-01,cmrltr25,
CMRLTR25,L3-R3,BEFORE,RH,849.77,34.95,32.62,6.37,2023-02-01,cmrltr25,
CMRLTR25,L3-R3,AFTER,LH,837.99,28.93,31.92,10.34,2023-02-07,cmrltr25,
CMRLTR25,L3-R3,AFTER,RH,837.92,29.03,31.98,9.98,2023-02-07,cmrltr25,
CMRLTR25,L2-R2,BEFORE,LH,845.87,36.88,32.77,3.97,2023-02-01,cmrltr25,
CMRLTR25,L2-R2,BEFORE,RH,840.97,39.05,31.93,5.5,2023-02-01,cmrltr25,
CMRLTR25,L2-R2,AFTER,LH,837.35,28.96,31.92,10.33,2023-02-07,cmrltr25,
CMRLTR25,L2-R2,AFTER,RH,837.58,29.01,31.94,9.99,2023-02-07,cmrltr25,
CMRLTR25,L1-R1,BEFORE,LH,846.43,36.6,31.3,3.62,2023-02-01,cmrltr25,
CMRLTR25,L1-R1,BEFORE,RH,844.87,37.06,31.11,5.41,2023-02-01,cmrltr25,
CMRLTR25,L1-R1,AFTER,LH,837.93,28.98,31.93,10.36,2023-02-07,cmrltr25,
CMRLTR25,L1-R1,AFTER,RH,838.05,29.02,31.97,9.83,2023-02-07,cmrltr25,
CMRLTR26,L1-R1,BEFORE,LH,838.47,29.72,30.01,7.67,2023-02-10,cmrltr26,
CMRLTR26,L1-R1,BEFORE,RH,838.62,30.17,29.77,6.73,2023-02-10,cmrltr26,
CMRLTR26,L1-R1,AFTER,LH,823.03,29.08,32.45,10.32,2023-02-16,cmrltr26,
CMRLTR26,L1-R1,AFTER,RH,823.31,29.16,31.83,10.01,2023-02-16,cmrltr26,
CMRLTR26,L2-R2,BEFORE,LH,837.49,29.73,29.91,7.54,2023-02-10,cmrltr26,
CMRLTR26,L2-R2,BEFORE,RH,837.8,30.25,29.75,6.65,2023-02-10,cmrltr26,
CMRLTR26,L2-R2,AFTER,LH,822.34,29.06,32.35,10.34,2023-02-16,cmrltr26,
CMRLTR26,L2-R2,AFTER,RH,822.79,29.09,31.95,10.03,2023-02-16,cmrltr26,
CMRLTR26,L3-R3,BEFORE,LH,839.51,29.6,30.69,8.24,2023-02-10,cmrltr26,
CMRLTR26,L3-R3,BEFORE,RH,839.42,30.17,30.34,7.23,2023-02-10,cmrltr26,
CMRLTR26,L3-R3,AFTER,LH,824.35,29.09,32.33,10.29,2023-02-16,cmrltr26,
CMRLTR26,L3-R3,AFTER,RH,824.61,29.17,31.9,10.03,2023-02-16,cmrltr26,
CMRLTR26,L4-R4,BEFORE,LH,840.3,29.67,29.75,7.3,2023-02-10,cmrltr26,
CMRLTR26,L4-R4,BEFORE,RH,840.37,29.96,29.29,6.52,2023-02-10,cmrltr26,
CMRLTR26,L4-R4,AFTER,LH,823.89,29.08,32.08,10.05,2023-02-16,cmrltr26,
CMRLTR26,L4-R4,AFTER,RH,824.02,29.02,32.03,10.0,2023-02-16,cmrltr26,
CMRLTR26,L5-R5,BEFORE,LH,832.5,29.78,29.33,7.3,2023-02-10,cmrltr26,
CMRLTR26,L5-R5,BEFORE,RH,832.67,29.85,29.43,6.64,2023-02-10,cmrltr26,
CMRLTR26,L5-R5,AFTER,LH,818.21,29.01,32.06,10.04,2023-02-16,cmrltr26,
CMRLTR26,L5-R5,AFTER,RH,818.54,29.03,31.98,10.01,2023-02-16,cmrltr26,
CMRLTR26,L6-R6,BEFORE,LH,833.4,29.68,29.42,7.47,2023-02-10,cmrltr26,
CMRLTR26,L6-R6,BEFORE,RH,833.24,29.93,29.12,6.42,2023-02-10,cmrltr26,
CMRLTR26,L6-R6,AFTER,LH,816.93,29.02,32.01,10.05,2023-02-16,cmrltr26,
CMRLTR26,L6-R6,AFTER,RH,817.32,29.03,31.96,10.02,2023-02-16,cmrltr26,
CMRLTR26,L7-R7,BEFORE,LH,834.98,29.58,29.95,8.12,2023-02-10,cmrltr26,
CMRLTR26,L7-R7,BEFORE,RH,834.84,29.95,29.83,6.82,2023-02-10,cmrltr26,
CMRLTR26,L7-R7,AFTER,LH,820.01,29.01,31.98,10.03,2023-02-16,cmrltr26,
CMRLTR26,L7-R7,AFTER,RH,820.07,29.04,32.02,10.05,2023-02-16,cmrltr26,
CMRLTR26,L8-R8,BEFORE,LH,835.71,29.36,29.23,7.64,2023-02-10,cmrltr26,
CMRLTR26,L8-R8,BEFORE,RH,835.54,29.84,28.93,6.36,2023-02-10,cmrltr26,
CMRLTR26,L8-R8,AFTER,LH,820.01,29.09,31.94,10.31,2023-02-16,cmrltr26,
CMRLTR26,L8-R8,AFTER,RH,820.07,29.14,31.83,9.98,2023-02-16,cmrltr26,
CMRLTR26,L9-R9,BEFORE,LH,836.92,29.68,29.95,7.62,2023-02-10,cmrltr26,
CMRLTR26,L9-R9,BEFORE,RH,836.87,30.21,29.71,6.44,2023-02-10,cmrltr26,
CMRLTR26,L9-R9,AFTER,LH,821.07,29.04,31.95,10.03,2023-02-16,cmrltr26,
CMRLTR26,L9-R9,AFTER,RH,821.34,29.06,31.97,10.01,2023-02-16,cmrltr26,
CMRLTR26,L10-R10,BEFORE,LH,836.91,29.81,30.27,7.61,2023-02-10,cmrltr26,
CMRLTR26,L10-R10,BEFORE,RH,837.0,29.85,29.66,6.71,2023-02-10,cmrltr26,
CMRLTR26,L10-R10,AFTER,LH,820.37,29.07,31.96,10.01,2023-02-16,cmrltr26,
CMRLTR26,L10-R10,AFTER,RH,820.69,29.02,31.99,10.02,2023-02-16,cmrltr26,
CMRLTR26,L11-R11,BEFORE,LH,838.5,29.66,30.14,7.76,2023-02-10,cmrltr26,
CMRLTR26,L11-R11,BEFORE,RH,838.62,29.94,29.87,6.91,2023-02-10,cmrltr26,
CMRLTR26,L11-R11,AFTER,LH,823.13,29.02,31.96,10.01,2023-02-16,cmrltr26,
CMRLTR26,L11-R11,AFTER,RH,823.42,29.03,32.01,9.98,2023-02-16,cmrltr26,
CMRLTR26,L12-R12,BEFORE,LH,839.26,29.89,29.88,6.85,2023-02-10,cmrltr26,
CMRLTR26,L12-R12,BEFORE,RH,839.14,29.93,30.23,7.78,2023-02-10,cmrltr26,
CMRLTR26,L12-R12,AFTER,LH,823.96,29.07,31.97,10.28,2023-02-16,cmrltr26,
CMRLTR26,L12-R12,AFTER,RH,823.98,29.02,32.02,10.02,2023-02-16,cmrltr26,
CMRLTR26,L13-R13,BEFORE,LH,840.09,29.47,29.83,7.54,2023-02-10,cmrltr26,
CMRLTR26,L13-R13,BEFORE,RH,839.99,29.97,29.4,6.44,2023-02-10,cmrltr26,
CMRLTR26,L13-R13,AFTER,LH,825.33,29.09,31.92,10.34,2023-02-16,cmrltr26,
CMRLTR26,L13-R13,AFTER,RH,825.55,29.18,32.19,10.02,2023-02-16,cmrltr26,
CMRLTR26,L14-R14,BEFORE,LH,839.84,29.36,30.22,8.31,2023-02-10,cmrltr26,
CMRLTR26,L14-R14,BEFORE,RH,839.79,30.07,29.69,6.58,2023-02-10,cmrltr26,
CMRLTR26,L14-R14,AFTER,LH,826.09,29.09,31.97,10.32,2023-02-16,cmrltr26,
CMRLTR26,L14-R14,AFTER,RH,826.26,29.14,32.04,10.02,2023-02-16,cmrltr26,
CMRLTR26,L15-R15,BEFORE,LH,840.55,29.5,30.1,7.89,2023-02-10,cmrltr26,
CMRLTR26,L15-R15,BEFORE,RH,840.31,29.84,29.62,6.8,2023-02-10,cmrltr26,
CMRLTR26,L15-R15,AFTER,LH,826.78,29.06,31.96,10.29,2023-02-16,cmrltr26,
CMRLTR26,L15-R15,AFTER,RH,826.99,29.12,32.11,9.99,2023-02-16,cmrltr26,
CMRLTR26,L16-R16,BEFORE,LH,839.74,29.21,30.0,8.09,2023-02-10,cmrltr26,
CMRLTR26,L16-R16,BEFORE,RH,839.59,29.91,29.68,6.66,2023-02-10,cmrltr26,
CMRLTR26,L16-R16,AFTER,LH,827.22,29.08,31.95,10.28,2023-02-16,cmrltr26,
CMRLTR26,L16-R16,AFTER,RH,827.56,29.15,31.97,9.98,2023-02-16,cmrltr26,
CMRLTR27,L1-R1,BEFORE,LH,844.9,37.27,32.07,3.41,2023-02-19,cmrltr27,
CMRLTR27,L1-R1,BEFORE,RH,844.81,36.8,32.58,6.19,2023-02-19,cmrltr27,
CMRLTR27,L1-R1,AFTER,LH,838.59,28.97,32.24,9.78,2023-02-24,cmrltr27,
CMRLTR27,L1-R1,AFTER,RH,838.95,28.91,32.0,9.54,2023-02-24,cmrltr27,
CMRLTR27,L2-R2,BEFORE,LH,844.36,37.42,32.95,3.86,2023-02-19,cmrltr27,
CMRLTR27,L2-R2,BEFORE,RH,840.07,39.23,34.63,7.12,2023-02-19,cmrltr27,
CMRLTR27,L2-R2,AFTER,LH,838.09,28.98,32.44,9.96,2023-02-24,cmrltr27,
CMRLTR27,L2-R2,AFTER,RH,838.26,28.94,31.95,9.7,2023-02-24,cmrltr27,
CMRLTR27,L3-R3,BEFORE,LH,847.36,35.92,32.67,4.18,2023-02-19,cmrltr27,
CMRLTR27,L3-R3,BEFORE,RH,847.53,35.42,33.23,6.86,2023-02-19,cmrltr27,
CMRLTR27,L3-R3,AFTER,LH,839.92,29.0,32.1,9.91,2023-02-24,cmrltr27,
CMRLTR27,L3-R3,AFTER,RH,840.29,28.96,31.97,9.6,2023-02-24,cmrltr27,
CMRLTR27,L4-R4,BEFORE,LH,848.8,35.22,31.51,3.81,2023-02-19,cmrltr27,
CMRLTR27,L4-R4,BEFORE,RH,847.79,35.42,32.73,6.61,2023-02-19,cmrltr27,
CMRLTR27,L4-R4,AFTER,LH,840.31,29.02,32.3,9.81,2023-02-24,cmrltr27,
CMRLTR27,L4-R4,AFTER,RH,840.64,28.94,32.2,9.53,2023-02-24,cmrltr27,
CMRLTR27,L5-R5,BEFORE,LH,848.09,35.75,31.37,3.54,2023-02-19,cmrltr27,
CMRLTR27,L5-R5,BEFORE,RH,847.31,35.82,33.11,6.92,2023-02-19,cmrltr27,
CMRLTR27,L5-R5,AFTER,LH,840.29,28.96,32.27,10.01,2023-02-24,cmrltr27,
CMRLTR27,L5-R5,AFTER,RH,840.5,28.94,32.04,9.62,2023-02-24,cmrltr27,
CMRLTR27,L6-R6,BEFORE,LH,846.53,36.41,32.2,3.65,2023-02-19,cmrltr27,
CMRLTR27,L6-R6,BEFORE,RH,847.88,35.44,33.61,7.22,2023-02-19,cmrltr27,
CMRLTR27,L6-R6,AFTER,LH,840.31,29.12,32.11,9.9,2023-02-24,cmrltr27,
CMRLTR27,L6-R6,AFTER,RH,840.21,28.97,32.18,9.7,2023-02-24,cmrltr27,
CMRLTR27,L7-R7,BEFORE,LH,849.01,35.34,32.14,4.21,2023-02-19,cmrltr27,
CMRLTR27,L7-R7,BEFORE,RH,849.21,34.84,31.9,6.87,2023-02-19,cmrltr27,
CMRLTR27,L7-R7,AFTER,LH,839.64,29.02,31.95,10.36,2023-02-24,cmrltr27,
CMRLTR27,L7-R7,AFTER,RH,839.85,28.93,31.97,10.03,2023-02-24,cmrltr27,
CMRLTR27,L8-R8,BEFORE,LH,849.69,34.68,30.79,3.55,2023-02-19,cmrltr27,
CMRLTR27,L8-R8,BEFORE,RH,849.91,34.61,32.53,6.93,2023-02-19,cmrltr27,
CMRLTR27,L8-R8,AFTER,LH,838.68,28.96,31.99,10.34,2023-02-24,cmrltr27,
CMRLTR27,L8-R8,AFTER,RH,838.94,28.93,31.98,10.05,2023-02-24,cmrltr27,
CMRLTR27,L9-R9,BEFORE,LH,844.44,37.31,31.53,3.28,2023-02-19,cmrltr27,
CMRLTR27,L9-R9,BEFORE,RH,843.6,37.66,33.46,6.78,2023-02-19,cmrltr27,
CMRLTR27,L9-R9,AFTER,LH,838.45,29.02,32.48,9.97,2023-02-24,cmrltr27,
CMRLTR27,L9-R9,AFTER,RH,838.12,28.94,32.22,9.66,2023-02-24,cmrltr27,
CMRLTR27,L10-R10,BEFORE,LH,844.3,37.0,32.64,3.06,2023-02-19,cmrltr27,
CMRLTR27,L10-R10,BEFORE,RH,845.45,36.79,33.49,6.84,2023-02-19,cmrltr27,
CMRLTR27,L10-R10,AFTER,LH,838.93,29.01,32.23,10.04,2023-02-24,cmrltr27,
CMRLTR27,L10-R10,AFTER,RH,838.65,28.97,32.23,9.73,2023-02-24,cmrltr27,
CMRLTR27,L11-R11,BEFORE,LH,845.88,36.6,32.42,3.55,2023-02-19,cmrltr27,
CMRLTR27,L11-R11,BEFORE,RH,845.17,36.78,34.0,7.14,2023-02-19,cmrltr27,
CMRLTR27,L11-R11,AFTER,LH,838.85,29.93,32.43,10.17,2023-02-24,cmrltr27,
CMRLTR27,L11-R11,AFTER,RH,838.74,28.94,32.09,9.71,2023-02-24,cmrltr27,
CMRLTR27,L12-R12,BEFORE,LH,844.28,37.26,31.63,3.32,2023-02-19,cmrltr27,
CMRLTR27,L12-R12,BEFORE,RH,847.2,35.78,32.71,6.87,2023-02-19,cmrltr27,
CMRLTR27,L12-R12,AFTER,LH,837.87,28.96,32.01,10.28,2023-02-24,cmrltr27,
CMRLTR27,L12-R12,AFTER,RH,837.73,28.94,31.87,9.68,2023-02-24,cmrltr27,
CMRLTR27,L13-R13,BEFORE,LH,847.57,35.69,31.48,3.5,2023-02-19,cmrltr27,
CMRLTR27,L13-R13,BEFORE,RH,848.21,35.37,32.84,6.91,2023-02-19,cmrltr27,
CMRLTR27,L13-R13,AFTER,LH,841.97,28.91,32.03,9.66,2023-02-24,cmrltr27,
CMRLTR27,L13-R13,AFTER,RH,841.43,28.9,31.94,9.79,2023-02-24,cmrltr27,
CMRLTR27,L14-R14,BEFORE,LH,848.55,35.19,32.19,4.1,2023-02-19,cmrltr27,
CMRLTR27,L14-R14,BEFORE,RH,848.58,35.42,33.16,6.94,2023-02-19,cmrltr27,
CMRLTR27,L14-R14,AFTER,LH,842.41,29.02,31.97,10.02,2023-02-24,cmrltr27,
CMRLTR27,L14-R14,AFTER,RH,842.43,28.94,31.89,9.68,2023-02-24,cmrltr27,
CMRLTR27,L15-R15,BEFORE,LH,848.26,35.6,32.66,4.19,2023-02-19,cmrltr27,
CMRLTR27,L15-R15,BEFORE,RH,848.34,35.13,32.88,6.52,2023-02-19,cmrltr27,
CMRLTR27,L15-R15,AFTER,LH,841.89,28.98,32.05,10.0,2023-02-24,cmrltr27,
CMRLTR27,L15-R15,AFTER,RH,841.95,28.98,31.95,9.69,2023-02-24,cmrltr27,
CMRLTR27,L16-R16,BEFORE,LH,849.27,35.08,31.45,4.09,2023-02-19,cmrltr27,
CMRLTR27,L16-R16,BEFORE,RH,850.29,34.33,31.93,6.51,2023-02-19,cmrltr27,
CMRLTR27,L16-R16,AFTER,LH,842.58,28.96,32.3,9.95,2023-02-24,cmrltr27,
CMRLTR27,L16-R16,AFTER,RH,842.83,28.97,31.85,9.67,2023-02-24,cmrltr27,
CMRLTR28,L1-R1,BEFORE,LH,843.07,38.09,30.54,3.09,2023-02-27,cmrltr28,
CMRLTR28,L1-R1,BEFORE,RH,842.9,38.21,31.91,5.69,2023-02-27,cmrltr28,
CMRLTR28,L1-R1,AFTER,LH,835.06,28.87,32.43,10.33,2023-03-02,cmrltr28,
CMRLTR28,L1-R1,AFTER,RH,835.36,29.03,32.03,9.97,2023-03-02,cmrltr28,
CMRLTR28,L2-R2,BEFORE,LH,843.1,38.12,32.23,3.24,2023-02-27,cmrltr28,
CMRLTR28,L2-R2,BEFORE,RH,840.34,39.48,33.22,5.69,2023-02-27,cmrltr28,
CMRLTR28,L2-R2,AFTER,LH,835.52,28.9,31.95,10.4,2023-03-02,cmrltr28,
CMRLTR28,L2-R2,AFTER,RH,835.6,28.97,31.92,10.03,2023-03-02,cmrltr28,
CMRLTR28,L3-R3,BEFORE,LH,845.37,36.97,31.68,3.16,2023-02-27,cmrltr28,
CMRLTR28,L3-R3,BEFORE,RH,845.73,36.78,32.62,5.74,2023-02-27,cmrltr28,
CMRLTR28,L3-R3,AFTER,LH,836.24,28.87,32.23,9.97,2023-03-02,cmrltr28,
CMRLTR28,L3-R3,AFTER,RH,836.32,28.91,32.08,9.51,2023-03-02,cmrltr28,
CMRLTR28,L4-R4,BEFORE,LH,846.61,36.17,30.49,3.45,2023-02-27,cmrltr28,
CMRLTR28,L4-R4,BEFORE,RH,844.33,37.67,31.81,5.95,2023-02-27,cmrltr28,
CMRLTR28,L4-R4,AFTER,LH,836.25,28.94,31.99,10.39,2023-03-02,cmrltr28,
CMRLTR28,L4-R4,AFTER,RH,836.39,29.18,31.91,9.96,2023-03-02,cmrltr28,
CMRLTR28,L5-R5,BEFORE,LH,847.13,36.0,29.93,3.2,2023-02-27,cmrltr28,
CMRLTR28,L5-R5,BEFORE,RH,847.14,36.22,31.95,6.14,2023-02-27,cmrltr28,
CMRLTR28,L5-R5,AFTER,LH,835.59,28.95,31.94,10.03,2023-03-02,cmrltr28,
CMRLTR28,L5-R5,AFTER,RH,835.57,29.1,31.91,10.02,2023-03-02,cmrltr28,
CMRLTR28,L6-R6,BEFORE,LH,847.73,35.65,30.73,3.04,2023-02-27,cmrltr28,
CMRLTR28,L6-R6,BEFORE,RH,847.71,36.01,32.36,5.81,2023-02-27,cmrltr28,
CMRLTR28,L6-R6,AFTER,LH,836.27,28.97,31.94,10.06,2023-03-02,cmrltr28,
CMRLTR28,L6-R6,AFTER,RH,836.41,29.08,31.98,10.03,2023-03-02,cmrltr28,
CMRLTR28,L7-R7,BEFORE,LH,847.55,35.94,30.93,3.05,2023-02-27,cmrltr28,
CMRLTR28,L7-R7,BEFORE,RH,848.23,35.68,32.46,5.98,2023-02-27,cmrltr28,
CMRLTR28,L7-R7,AFTER,LH,837.33,28.97,31.92,10.07,2023-03-02,cmrltr28,
CMRLTR28,L7-R7,AFTER,RH,837.41,29.06,31.97,10.03,2023-03-02,cmrltr28,
CMRLTR28,L8-R8,BEFORE,LH,848.08,35.44,29.53,3.16,2023-02-27,cmrltr28,
CMRLTR28,L8-R8,BEFORE,RH,849.22,35.32,31.28,6.12,2023-02-27,cmrltr28,
CMRLTR28,L8-R8,AFTER,LH,836.48,28.97,32.13,10.38,2023-03-02,cmrltr28,
CMRLTR28,L8-R8,AFTER,RH,836.45,29.22,31.92,9.98,2023-03-02,cmrltr28,
CMRLTR28,L9-R9,BEFORE,LH,843.21,37.64,30.19,3.12,2023-02-27,cmrltr28,
CMRLTR28,L9-R9,BEFORE,RH,841.8,39.05,39.05,5.78,2023-02-27,cmrltr28,
CMRLTR28,L9-R9,AFTER,LH,835.34,28.94,32.09,10.41,2023-03-02,cmrltr28,
CMRLTR28,L9-R9,AFTER,RH,835.22,28.94,32.1,9.97,2023-03-02,cmrltr28,
CMRLTR28,L10-R10,BEFORE,LH,842.97,38.08,31.27,3.16,2023-02-27,cmrltr28,
CMRLTR28,L10-R10,BEFORE,RH,843.75,37.97,32.88,5.96,2023-02-27,cmrltr28,
CMRLTR28,L10-R10,AFTER,LH,835.01,28.88,32.35,10.37,2023-03-02,cmrltr28,
CMRLTR28,L10-R10,AFTER,RH,835.05,29.03,32.42,9.88,2023-03-02,cmrltr28,
CMRLTR28,L11-R11,BEFORE,LH,846.43,36.29,31.42,3.1,2023-02-27,cmrltr28,
CMRLTR28,L11-R11,BEFORE,RH,844.98,37.32,32.67,5.77,2023-02-27,cmrltr28,
CMRLTR28,L11-R11,AFTER,LH,834.82,29.3,31.98,10.59,2023-03-02,cmrltr28,
CMRLTR28,L11-R11,AFTER,RH,834.96,29.2,31.96,10.02,2023-03-02,cmrltr28,
CMRLTR28,L12-R12,BEFORE,LH,846.84,36.24,29.63,3.3,2023-02-27,cmrltr28,
CMRLTR28,L12-R12,BEFORE,RH,847.69,35.83,31.39,6.12,2023-02-27,cmrltr28,
CMRLTR28,L12-R12,AFTER,LH,834.43,28.89,32.23,10.45,2023-03-02,cmrltr28,
CMRLTR28,L12-R12,AFTER,RH,834.36,28.98,31.97,10.05,2023-03-02,cmrltr28,
CMRLTR28,L13-R13,BEFORE,LH,845.83,36.55,29.94,3.08,2023-02-27,cmrltr28,
CMRLTR28,L13-R13,BEFORE,RH,847.05,36.37,31.89,5.99,2023-02-27,cmrltr28,
CMRLTR28,L13-R13,AFTER,LH,837.23,28.91,31.95,10.06,2023-03-02,cmrltr28,
CMRLTR28,L13-R13,AFTER,RH,837.07,29.14,31.91,9.99,2023-03-02,cmrltr28,
CMRLTR28,L14-R14,BEFORE,LH,847.1,36.19,31.19,3.18,2023-02-27,cmrltr28,
CMRLTR28,L14-R14,BEFORE,RH,846.45,36.51,32.66,6.13,2023-02-27,cmrltr28,
CMRLTR28,L14-R14,AFTER,LH,837.93,28.96,31.93,10.04,2023-03-02,cmrltr28,
CMRLTR28,L14-R14,AFTER,RH,837.89,29.05,31.97,10.01,2023-03-02,cmrltr28,
CMRLTR28,L15-R15,BEFORE,LH,847.38,35.84,31.39,3.24,2023-02-27,cmrltr28,
CMRLTR28,L15-R15,BEFORE,RH,845.35,37.15,32.32,5.68,2023-02-27,cmrltr28,
CMRLTR28,L15-R15,AFTER,LH,836.31,29.01,31.99,10.03,2023-03-02,cmrltr28,
CMRLTR28,L15-R15,AFTER,RH,836.57,29.02,31.96,9.96,2023-03-02,cmrltr28,
CMRLTR28,L16-R16,BEFORE,LH,848.71,35.34,29.57,3.39,2023-02-27,cmrltr28,
CMRLTR28,L16-R16,BEFORE,RH,847.74,35.79,31.06,5.92,2023-02-27,cmrltr28,
CMRLTR28,L16-R16,AFTER,LH,835.68,28.93,31.96,10.39,2023-03-02,cmrltr28,
CMRLTR28,L16-R16,AFTER,RH,835.89,29.08,32.02,15.0,2023-03-02,cmrltr28,
CMRLTR29,L1-R1,BEFORE,LH,842.92,38.07,30.34,3.01,2023-03-05,cmrltr29,
CMRLTR29,L1-R1,BEFORE,RH,842.69,38.03,31.75,5.56,2023-03-05,cmrltr29,
CMRLTR29,L1-R1,AFTER,LH,834.81,28.78,32.32,10.74,2023-03-07,cmrltr29,
CMRLTR29,L1-R1,AFTER,RH,835.03,28.84,31.84,9.81,2023-03-07,cmrltr29,
CMRLTR29,L2-R2,BEFORE,LH,842.84,38.01,32.08,3.16,2023-03-05,cmrltr29,
CMRLTR29,L2-R2,BEFORE,RH,840.16,39.12,32.84,5.65,2023-03-05,cmrltr29,
CMRLTR29,L2-R2,AFTER,LH,835.25,28.86,31.86,10.45,2023-03-07,cmrltr29,
CMRLTR29,L2-R2,AFTER,RH,835.34,28.84,31.79,9.86,2023-03-07,cmrltr29,
CMRLTR29,L3-R3,BEFORE,LH,845.22,36.87,31.55,3.06,2023-03-05,cmrltr29,
CMRLTR29,L3-R3,BEFORE,RH,845.54,36.56,32.22,5.63,2023-03-05,cmrltr29,
CMRLTR29,L3-R3,AFTER,LH,836.01,28.83,32.05,10.05,2023-03-07,cmrltr29,
CMRLTR29,L3-R3,AFTER,RH,836.03,28.74,31.78,9.45,2023-03-07,cmrltr29,
CMRLTR29,L4-R4,BEFORE,LH,846.46,36.14,30.43,3.31,2023-03-05,cmrltr29,
CMRLTR29,L4-R4,BEFORE,RH,844.09,37.31,31.79,5.77,2023-03-05,cmrltr29,
CMRLTR29,L4-R4,AFTER,LH,835.91,28.81,31.89,10.46,2023-03-07,cmrltr29,
CMRLTR29,L4-R4,AFTER,RH,836.07,28.85,31.72,9.81,2023-03-07,cmrltr29,
CMRLTR29,L5-R5,BEFORE,LH,846.99,35.85,29.8,3.08,2023-03-05,cmrltr29,
CMRLTR29,L5-R5,BEFORE,RH,846.88,36.01,31.75,6.01,2023-03-05,cmrltr29,
