axle,state,side,wheel_diameter,flange_height,flange_thickness,qr,date,data
14,3,1,0.6404136066966496,1.028321749640289,1.4552646578512527,-0.20503438534084684,2022-04-28,
8,1,1,-1.2194856346264027,3.1713082716508394,1.4881287276402948,-0.9466064353060984,2025-08-02,
8,0,1,-1.7956847141863852,-0.8667159185839176,0.11605381394799429,0.9148907513413702,2022-08-20,
0,0,0,-2.294122413540262,-0.7899698447929057,0.46112654673288533,1.005695492153442,2023-04-12,
3,1,0,0.576674770462138,1.028321749640289,-1.7243340942380854,-1.3249595220230637,2023-01-15,
7,1,0,0.8316301154001844,0.9338650434359672,1.101975907619104,-1.7562820408804036,2025-01-02,
14,0,1,-0.6012189231516374,-0.8371981978950666,0.1817819535260671,0.513836479421387,2023-01-12,
7,1,0,0.8265310085014281,0.9191061830915428,-1.157428890377194,-1.5708890283890906,2022-07-25,
13,0,0,-0.2646778678334179,-0.8371981978950666,0.16534991863154888,1.0246131464892898,2022-10-29,
5,1,0,0.6059946351300157,1.099164279293531,-0.3933392677820817,-1.6276419913966356,2023-05-03,
0,0,0,-1.8173559185061139,-0.8312946537572966,0.14070186628977013,0.9943448995519325,2023-09-18,
13,0,1,-0.629264011094826,-0.8431017420328366,0.16534991863154888,0.9111072204742007,2022-11-30,
0,2,1,-0.26340309110872884,-0.8903300951349975,0.32967026757673384,0.8581377883338254,2022-06-28,
5,1,0,0.4109537962524137,1.3530166772176457,-1.4121254312422336,-1.7827667569505914,2025-08-02,
15,0,1,0.06803885731073435,-0.8460535141017221,0.7569031748342188,0.8808389735368434,2022-10-13,
3,2,0,-0.5961198162528811,-0.8224393375506411,0.15713390118428833,1.0019119612862717,2022-07-09,
10,1,1,0.49381428335727584,1.3648237654931856,1.184136082091698,-0.24665322487971278,2022-07-25,
0,0,1,-0.6585838757627036,-0.8312946537572966,0.15713390118428833,0.8278695413964681,2023-02-07,
6,0,0,-0.44952049291349283,-0.8194875654817566,0.03389363947540035,0.9111072204742007,2023-07-29,
10,1,0,0.7118011032792957,0.998804028951438,-0.22080290138963618,-1.4498160406396619,2023-02-19,
3,0,0,-0.6815298568071214,-0.8490052861706066,0.18999797097332474,0.9981284304191022,2023-02-24,
5,2,1,0.19679130650444662,-0.9139442716860785,0.22286204076236113,0.8884060352711826,2022-06-28,
14,0,1,0.10883171250082815,-0.8431017420328366,0.18999797097332474,0.9111072204742007,2023-06-29,
3,1,1,0.815058017979212,0.9840451686070136,0.27215814544591865,-0.5190674473159279,2023-04-15,
3,0,1,0.04126854609223485,-0.857860602377262,0.09140576160621551,0.9148907513413702,2023-06-29,
11,0,1,-0.9326608715711006,-0.8342464258261811,0.18999797097332474,0.8884060352711826,2025-01-19,
5,1,0,1.8782218063708693,-0.21732606342920435,-1.7900622338161583,-1.1319994477974111,2025-01-06,
2,1,0,0.3293680858722261,1.1611514927401174,1.6278010242436982,-1.7562820408804036,2022-11-17,
3,0,0,-0.21368679884581152,-0.8519570582394921,0.09962177905347316,0.8921895661383521,2022-11-19,
9,1,1,1.737996366654941,-0.2025672030847799,-0.4344193550183787,-0.20503438534084684,2025-01-22,
1,1,1,1.6385637821291064,-0.1700977103270434,-0.5823076690690454,-0.3223238422231059,2023-07-22,
6,1,0,0.7895624834854016,0.9220579551604272,0.05854169181717911,-1.5519713740532426,2023-04-15,
4,0,1,-0.37940777305553586,-0.8135840213439867,0.32967026757673384,0.9300248748100485,2023-03-20,
0,1,1,1.8654740391239641,-0.3590111227356872,-1.1245648205881578,-0.3450250274261236,2022-10-20,
12,3,1,0.6633595877410674,1.1109713675690709,0.609014860783552,-0.5644698177219635,2022-07-02,
4,0,1,-0.7835119947823341,-0.8283428816884111,0.16534991863154888,0.8997566278726913,2023-04-02,
13,0,1,-0.32586715061855137,-0.8431017420328366,0.12426983139525193,0.9073236896070305,2023-05-12,
10,0,1,-0.6012189231516374,-0.940510220306044,-0.2700990060731937,0.7597659857874145,2023-06-02,
10,0,0,-0.7873363249564159,-0.8401499699639521,0.10783779650073372,1.0435308008251383,2023-02-07,
9,0,0,-2.4050279885883126,-0.8106322492751011,0.4529105292856218,1.0019119612862717,2023-02-16,
0,1,1,0.6480622670447841,1.0844054189491044,-0.4754994422546756,-0.6098721881279993,2023-04-05,
15,0,0,0.06421452713666714,-0.8371981978950666,0.16534991863154888,0.8959730970055217,2023-03-27,
8,2,1,-0.5833720490059758,-0.8342464258261811,0.09140576160621551,0.7862507018576022,2022-04-12,
13,1,0,0.6123685187534611,1.1080195955001866,-0.12221069202252696,-1.5898066827249393,2023-01-25,
12,0,0,-0.9556068526155184,-0.8283428816884111,0.05032567436991855,1.0208296156221202,2025-01-19,
9,1,1,0.3204446487994026,1.4592804716975076,0.6911750352561401,-0.7195945832759192,2023-02-27,
0,0,0,-1.3992291528077214,-0.869667690652802,0.4939906165219217,1.0359637390907992,2025-08-09,
13,0,1,-4.9533066612440875,-0.8608123744461466,0.469342564180143,0.9111072204742007,2023-04-12,
5,0,0,-0.2379075566149184,-0.8401499699639521,0.16534991863154888,0.9262413439428789,2025-01-19,
7,0,1,-1.0180709121253408,-0.857860602377262,0.1489178837370307,0.8884060352711826,2023-08-09,
14,1,1,-0.9785528336599506,-0.5892493441087219,-2.340535402782531,-0.48501566951140074,2023-02-10,
4,3,1,0.33701674622037503,1.5124123689374385,-0.4837154597019333,-0.647707496799696,2022-04-20,
3,1,0,0.7321975308743498,1.1286819999823798,-0.878084297170379,-1.6616937692011624,2022-07-15,
3,1,1,0.645512713595406,1.0430806099847134,1.2909443089060706,-0.31097324962159684,2023-01-15,
7,0,0,-0.7886111016811049,-0.857860602377262,0.16534991863154888,0.8921895661383521,2022-11-30,
12,1,1,0.7984859205582395,1.010611117226978,0.4118304420493278,-0.6250063115966779,2025-03-29,
4,0,1,-0.620340574021988,-0.910992499617193,-0.10577865712800877,0.7976012944591109,2023-06-02,
8,0,0,-0.36793478253331974,-0.8371981978950666,0.3214542501294762,0.7143636153813783,2023-03-13,
11,3,1,0.19169219960569034,-0.5390692189376755,-0.08934662223348765,0.03748994324472781,2022-05-05,
12,0,1,-0.2927229557766065,-0.8608123744461466,0.12426983139525193,0.9035401587398608,2022-07-29,
14,1,0,-0.9568816293402075,-0.7309344034152048,-2.0940548793647524,-0.0007237185136856582,2023-02-10,
13,1,0,1.8603749322251935,-0.41214301997561814,-3.564722002424162,-1.2568559664140095,2023-08-03,
3,2,1,-3.0475154578321995,-0.8371981978950666,0.5761507909945098,0.8694883809353341,2022-05-08,
11,0,0,-1.0040483681537467,-0.8312946537572966,0.23929407565688227,0.9111072204742007,2023-04-02,
7,0,1,-0.0007990858225335284,-0.8224393375506411,0.1324858488425125,0.8959730970055217,2023-04-29,
3,0,0,-0.3003716161247409,-0.8194875654817566,0.03389363947540035,0.9148907513413702,2022-07-29,
14,0,1,-0.2200606824692569,-0.8253911096195267,0.09962177905347316,0.8619213192009949,2023-07-29,
9,1,0,0.4887151764585051,1.2821741475644037,0.16534991863154888,-1.6276419913966356,2023-03-22,
12,0,1,-0.6713316430095944,-0.8431017420328366,0.5761507909945098,0.8619213192009949,2023-08-09,
2,3,0,0.381633931584536,1.1286819999823798,1.652449076585477,-0.5417686325189457,2022-06-15,
1,0,1,0.23503460824514777,-0.8637641465150321,0.1324858488425125,0.9148907513413702,2023-06-29,
0,0,1,-0.6955524007787157,-0.8401499699639521,0.15713390118428833,0.9073236896070305,2023-03-27,
9,3,0,0.5129359342276264,1.2113316179111617,0.2803741628931763,-1.8773550286298326,2022-07-02,
10,0,1,-0.542579193815882,-0.8460535141017221,0.2146460233151035,0.8921895661383521,2022-11-11,
12,1,0,-1.2513550527436585,-0.6364776972108829,-1.9379505478668249,-0.0650437432555697,2023-02-10,
11,1,1,0.5537287894177058,0.9338650434359672,1.6360170416909616,-0.43204623737102577,2025-01-02,
1,1,1,0.7003281127570941,0.23134329104132303,0.8719274190958491,-0.21638497794235553,2023-06-12,
7,1,1,0.9017428352581414,0.736096314820668,0.12426983139525193,-0.42826270650385617,2023-02-19,
11,1,1,-0.2850742954284576,1.0785018748113355,0.6829590178088825,-0.36015915089480227,2022-08-13,
4,1,1,0.5652017799399219,1.0371770658469446,-0.4344193550183787,-0.7990487314864818,2023-05-25,
3,1,1,0.9514591275210587,0.718385682407359,1.586720937007404,-0.20503438534084684,2023-01-09,
12,1,0,0.8469274360964678,-0.04317151136498608,-2.1926470887318645,-1.2190206577423133,2023-06-12,
14,0,1,-0.6012189231516374,-0.8371981978950666,0.1817819535260671,0.8921895661383521,2022-09-27,
14,1,0,0.7627921722669165,0.8659742858516118,0.8226313144122916,-1.7562820408804036,2022-10-08,
2,1,1,0.4428232143696695,1.4297627510086566,1.529208814876589,-0.5985215955264905,2023-04-05,
0,1,0,0.31662031862533535,1.819396664101484,2.1043300361847406,-1.7562820408804036,2025-01-02,
1,0,0,-0.24045711006429654,-0.8431017420328366,0.4200464594965854,0.8884060352711826,2023-07-29,
1,1,1,1.5913970433155673,0.004056841737174866,0.38718238970754904,-0.034775496318212466,2023-07-08,
10,1,0,0.7245488705262009,1.051935926191369,-1.0506206635628244,-1.6427761148653142,2023-06-04,
0,0,1,-0.9862014940080851,-0.857860602377262,0.23107805820962463,0.7673330475217536,2023-01-02,
10,0,1,-0.49796200845173555,-0.7929216168617912,0.2475100931041399,0.9186742822085397,2023-01-12,
15,0,0,-0.5119845524233153,-0.9995456616837449,0.3050222152349551,0.6840953684440211,2023-05-22,
13,0,0,-0.7503677999403893,-0.8460535141017221,0.11605381394799429,0.9186742822085397,2023-03-02,
14,0,0,-0.6713316430095944,-0.8283428816884111,0.1489178837370307,1.070015516895326,2023-01-30,
11,1,1,1.6615097631735243,0.009960385874944853,-1.3874773789004549,-0.5644698177219635,2025-01-13,
14,1,0,0.8520265429952241,0.9279614992981962,-1.4203414486894912,-1.68817848527135,2023-03-16,
1,0,0,-0.4469709394641147,-0.8637641465150321,0.2803741628931763,0.8240860105292985,2023-05-05,
13,1,0,1.8654740391239641,-0.24684378411805535,-1.8311423210524551,-1.0941641391257146,2025-01-22,
14,0,1,-0.5897459326294212,-0.8165357934128711,0.5186386688636946,0.8694883809353341,2023-08-09,
6,0,0,-0.1690696134816505,-0.8431017420328366,0.22286204076236113,0.8921895661383521,2023-02-24,
6,0,1,-0.03776761083856011,-0.8017769330684457,0.16534991863154888,0.8278695413964681,2022-07-21,
10,1,1,0.30769688155249736,-0.49774440997328556,-1.239589064849788,0.22250460264932403,2023-09-08,
11,0,1,-0.5374800869171258,-0.9611726247882395,0.14070186628977013,0.570589442428932,2023-06-02,
3,0,1,-1.151922468217824,-0.8224393375506411,0.22286204076236113,0.8694883809353341,2023-01-21,
6,0,0,-0.6063180300503936,-0.8342464258261811,0.1489178837370307,0.884622504404013,2023-06-14,
0,1,1,1.5633519553723787,0.0335745624260248,0.6665269829143672,-0.2088179162080164,2023-08-03,
3,1,1,0.17129577201063617,1.1080195955001866,1.4141845706149585,-0.3563756200276327,2022-11-17,
1,0,1,0.24650759876736392,-0.8371981978950666,0.1817819535260671,0.948942529145897,2025-01-25,
5,0,1,0.048917206440383776,-0.8371981978950666,0.1817819535260671,0.8732719118025036,2023-07-13,
7,1,1,0.4823412928350597,1.229042250324473,0.1817819535260671,-0.6968933980729014,2022-09-19,
7,0,0,-0.4100024144481026,-0.9847868013393194,-0.22901891883689673,0.8921895661383521,2023-01-12,
8,0,0,-0.7032010611268501,-0.8076804772062156,0.1817819535260671,0.8543542574666557,2023-06-09,
8,0,0,-0.6675073128355271,-0.8165357934128711,0.16534991863154888,0.9224578130757094,2023-05-12,
13,3,1,0.5932468678831104,1.205428073773393,0.8390633493068069,-0.6628416202683746,2022-04-20,
13,0,0,-2.269901655771155,-0.8283428816884111,0.12426983139525193,0.8619213192009949,2023-06-14,
11,1,0,0.4708683023128436,1.2438011106688973,-0.8698682797231213,-1.5860231518577692,2023-05-03,
11,0,0,0.34848973674259115,0.06014051104599027,0.2146460233151035,0.8921895661383521,2025-01-04,
14,1,0,1.9062668943140435,-0.09335163653603254,-2.3158873504407524,-1.2757736207498582,2023-09-08,
8,3,1,-0.5094349989739372,2.3979439896029553,1.6031529719019195,-0.7385122376117673,2022-07-02,
10,0,1,0.4109537962524137,0.057188738977105795,0.20643000586784585,0.8921895661383521,2025-01-04,
13,1,0,0.16364711166250176,1.205428073773393,-0.33582714565126653,-1.5254866579830553,2022-08-13,
8,0,1,-1.1340755940721479,-0.8667159185839176,0.22286204076236113,0.8921895661383521,2022-10-13,
11,0,0,-3.1877408975481134,-0.8342464258261811,0.23107805820962463,0.9073236896070305,2023-02-16,
15,0,1,-1.01934568885003,-0.8549088303083766,0.263942127998661,0.8808389735368434,2023-03-02,
1,1,0,0.3229942022487807,1.5921102147973338,-0.12221069202252696,-1.7638491026147427,2023-04-22,
13,0,1,-0.7210479352725261,-0.8106322492751011,0.1489178837370307,0.8808389735368434,2023-02-07,
12,1,0,1.7928117658166147,-0.2881685930824463,-1.7161180767908248,-0.961740558774777,2023-08-03,
1,1,1,0.42115201004992625,1.3766308537687257,2.2522183502354074,-0.2807050026842396,2022-10-08,
9,1,0,-0.4724664739579251,-0.6600918737619628,-0.8945163320648971,0.2262881335164936,2023-02-10,
2,0,1,-0.9071653370772902,-0.8371981978950666,0.34610230247125495,0.8732719118025036,2023-08-25,
15,0,1,-0.4737412506826142,-0.2763615048069063,-0.6398197911998605,0.9111072204742007,2025-01-04,
10,1,1,1.6079691407365397,0.06014051104599027,-0.976676506537491,-0.4055615213008381,2025-01-13,
5,1,1,0.7194497636274446,1.0076593451580935,0.8061992795177705,-0.42826270650385617,2022-07-25,
14,2,0,0.42115201004992625,-0.9493655365126984,0.1817819535260671,0.7673330475217536,2022-06-28,
10,0,1,-2.0085724272096486,-0.7929216168617912,0.17356593607880652,0.9338084056772181,2022-09-27,
15,0,0,-1.2730262570633872,-0.9257513599616185,0.18999797097332474,0.8884060352711826,2023-01-21,
2,0,0,-1.1378999242462295,-0.869667690652802,0.1982139884205882,0.8505707265994862,2023-01-21,
3,1,0,1.7571180175252916,-0.14353176170707796,-2.118702931706531,-1.2265877194766523,2025-01-06,
5,0,0,-2.183216838492211,-0.8106322492751011,0.15713390118428833,1.013262553887781,2023-02-16,
15,1,0,0.21463818065010812,1.5655442661773693,-1.9543825827613461,-1.6806114235370107,2023-04-05,
3,1,0,0.7666165024409838,0.9250097272293116,-1.609309849976455,-1.6276419913966356,2025-03-29,
5,1,0,2.1293528211348343,-0.4534678289400091,-1.650389937212752,-0.8595852253611963,2022-10-20,
10,2,0,0.1802192090834742,-0.9198478158238486,0.16534991863154888,0.8543542574666557,2022-06-28,
0,1,1,0.42115201004992625,1.1965727575667373,0.7322551224924401,-0.6098721881279993,2023-03-10,
11,1,0,0.22101206427356798,1.5596407220395985,-1.8886544431832704,-1.8243855964894573,2022-12-28,
9,1,1,0.29622389103028124,1.3943414861820367,0.36253433736577023,-0.7612134228147854,2023-03-05,
5,2,0,-0.5349305334677477,-0.8431017420328366,0.09962177905347316,0.9148907513413702,2022-04-24,
14,1,0,0.42370156349930443,1.181813897222313,-0.7301959831197121,-1.6427761148653142,2022-11-17,
7,0,1,-0.346263578213591,-0.8371981978950666,0.1817819535260671,0.7030130227798695,2023-01-12,
11,1,1,0.3497645134672802,1.444521611353081,0.7815512271759917,-0.6439239659325261,2025-08-02,
8,0,1,-0.8982419000044666,-0.8342464258261811,0.18999797097332474,0.8808389735368434,2023-08-09,
11,1,0,-2.900916134492811,0.5029063213787487,-2.2337271759681614,-1.4876513493113583,2023-04-05,
1,0,1,-0.7669398973613617,-0.8017769330684457,0.37075035481302787,0.80516835619345,2023-08-09,
13,1,1,0.8125084645298338,1.0903089630868754,-0.7712760703560091,-0.3715097434963113,2022-11-24,
5,2,0,0.3982060290055085,-0.8726194627216876,0.22286204076236113,0.763549516654584,2022-04-30,
3,0,1,-0.4061780842740354,-0.8194875654817566,0.22286204076236113,0.8959730970055217,2023-01-12,
9,0,0,-1.0053231448784357,-0.8490052861706066,0.1489178837370307,0.9111072204742007,2025-01-19,
6,1,0,0.6416883834213387,0.9191061830915428,-0.5165795294909726,-1.6995290778728587,2023-05-25,
13,0,0,-0.9199131043241954,-0.8224393375506411,0.1982139884205882,1.013262553887781,2023-01-02,
11,1,1,1.818307300310425,-0.3560593506668027,-0.007186447760896624,-0.2807050026842396,2023-08-03,
1,0,1,-0.7707642275354435,-0.8135840213439867,0.14070186628977013,0.8808389735368434,2023-09-01,
2,0,0,-0.6394622248923385,-0.9552690806504684,-0.22901891883689673,0.884622504404013,2023-05-22,
1,1,1,0.3931069221067377,1.444521611353081,0.8965754714376221,-0.6212227807295083,2023-02-01,
4,1,0,0.6098189653040829,1.3294025006665657,-1.099916768246379,-1.7335808556773855,2022-07-25,
13,1,0,-1.0499403302425967,-0.6659954178997338,-1.5025016231620851,0.18088576311045743,2023-02-10,
5,0,0,-0.5234575429455315,-0.8165357934128711,0.1489178837370307,0.8392201339979768,2023-06-14,
0,0,1,-2.5376047679561067,-0.7899698447929057,0.04210965692265799,0.8959730970055217,2023-02-16,
14,1,0,1.8654740391239641,-0.2645544165313653,-2.118702931706531,-0.8066157932208213,2023-06-20,
8,1,1,-0.3666600058086307,2.2562589302964713,1.184136082091698,-0.7385122376117673,2023-02-27,
9,0,1,0.2974986677549703,0.05128519483933476,0.18999797097332474,0.8921895661383521,2025-01-04,
8,0,1,-1.4935626304347998,-0.8371981978950666,0.1817819535260671,0.7786836401232623,2023-01-21,
13,1,0,0.8749725240396563,0.7892282120605988,-0.6644678435416393,-1.5973737444592784,2022-07-15,
4,1,0,0.6837560153361216,1.229042250324473,-0.3111790933094907,-1.4763007567098494,2022-07-15,
5,0,1,0.047642429715694705,-0.8401499699639521,0.16534991863154888,0.8543542574666557,2023-06-29,
12,0,1,-0.9454086388180057,-0.8283428816884111,0.15713390118428833,0.8808389735368434,2025-01-19,
10,0,0,-0.21241202212112245,-0.8371981978950666,0.16534991863154888,0.8921895661383521,2022-12-08,
6,0,1,-1.542004145973028,-0.8490052861706066,0.1324858488425125,0.9073236896070305,2022-10-29,
5,0,0,0.43007544712276424,-0.8371981978950666,0.1817819535260671,0.8921895661383521,2022-10-13,
4,1,0,1.806834309788209,-0.2084707472225499,-2.020110722339419,-1.079030015657036,2023-06-20,
8,0,0,0.061664973687288994,-0.7781627565173657,0.263942127998661,1.062448455160986,2025-01-09,
3,2,1,-0.5680747283096925,-0.8106322492751011,0.11605381394799429,0.8884060352711826,2022-04-24,
1,1,1,0.38290870830922513,1.479942876179703,2.079681983842962,0.09764808403272553,2022-07-15,
4,0,1,-0.6050432533257046,-0.8106322492751011,0.48577459907465825,0.8921895661383521,2023-02-07,
15,1,0,0.023421671946573342,1.6422903399683804,-0.8863003146176395,-1.8130350038879486,2023-05-15,
2,0,1,-0.310569829922268,-0.857860602377262,0.5186386688636946,0.6803118375768514,2023-01-30,
4,1,1,1.7991856494400744,-0.22027783549808988,-1.0013245588792699,-0.31097324962159684,2023-08-27,
9,1,0,1.819582077035114,-0.21437429136031988,-3.2525133394283103,-1.241721842945331,2023-08-27,
3,0,1,-0.5107097756986263,-0.8371981978950666,0.09140576160621551,0.9073236896070305,2023-01-30,
3,0,0,-0.7541921301144711,-0.9611726247882395,-0.2700990060731937,0.8884060352711826,2023-05-22,
8,1,0,0.13050291682055687,0.17525962173250764,2.5726430306785137,-1.7562820408804036,2022-12-03,
4,1,0,0.6098189653040829,1.2969330079088282,-0.16329077925882393,-1.5973737444592784,2023-04-22,
0,1,1,-0.12062809794342229,1.8075895758259442,0.1489178837370307,-0.8293169784238391,2022-11-05,
12,1,1,0.4861656230091269,0.018815702081599307,1.3402404135896224,-0.10287905192726608,2022-12-03,
7,0,0,-0.12700198156686765,-0.8342464258261811,0.14070186628977013,0.8581377883338254,2023-03-13,
10,1,0,0.4135033497017918,1.2703670592888638,-1.1081327856936396,-1.6389925839981443,2023-03-05,
9,1,1,0.6633595877410674,1.040128837915829,1.1677040471971827,-0.3185403113559363,2022-07-15,
4,2,1,0.24650759876736392,-0.8401499699639521,0.2885901803404398,0.7749001092560928,2022-04-30,
13,3,0,0.35996272726479284,0.5678453068942196,2.5972910830202927,-0.5417686325189457,2022-06-15,
8,0,1,-1.474440979564449,-0.8460535141017221,0.1982139884205882,0.9073236896070305,2025-08-09,
9,1,0,0.7372966377731061,1.11687491170684,0.22286204076236113,-1.427114855436644,2022-07-15,
14,1,1,1.0381439448000025,-0.49479263790440003,-1.6586059546600096,-0.4206956447695167,2022-10-20,
13,1,1,0.7895624834854016,-0.2645544165313653,1.3155923612478493,-0.14071436059896278,2022-12-03,
4,1,1,-0.41127719117279166,-0.5508763072132165,-1.9543825827613461,-0.45474742257404355,2023-02-10,
1,3,0,-0.021195513417587672,1.9227086865124614,0.14070186628977013,-1.6162913987951266,2022-07-02,
7,3,1,-0.32714192734324044,-0.6896095944508138,0.2146460233151035,0.07494689882970743,2022-05-05,
8,3,1,-0.2876238488778357,2.1854164006432315,1.7346092510580708,-0.2277355705438646,2022-04-10,
13,3,0,0.6365892765225825,0.9220579551604272,-0.5330115643854908,-1.5292701888502247,2022-04-28,
15,0,1,-0.868922035336589,-0.8076804772062156,0.510422651416437,0.8921895661383521,2023-08-25,
2,1,1,1.7061269485376853,-0.18780834274035443,-0.22901891883689673,-0.12936376799745375,2023-07-08,
5,0,1,-0.9963997078056122,-0.8371981978950666,0.09962177905347316,0.8732719118025036,2023-08-25,
6,0,1,-0.5566017377874763,-0.9552690806504684,-0.22901891883689673,0.7484153931859051,2023-05-22,
4,0,0,-1.7944099374616962,-0.8401499699639521,0.1324858488425125,1.0094790230206114,2023-04-18,
15,0,1,0.3229942022487807,-0.8371981978950666,0.42826247694384306,0.8921895661383521,2025-01-25,
11,1,0,0.48106651611037066,1.1847656692911974,-1.6257418848709733,-1.7260137939430464,2023-03-05,
10,1,0,0.77171560933974,1.122778455844611,-0.4426353724656392,-1.5292701888502247,2023-04-22,
10,0,0,-0.1384749720890838,-0.8312946537572966,0.2475100931041399,0.9073236896070305,2023-04-29,
10,1,0,0.33701674622037503,1.4297627510086566,-0.6808998784361575,-1.7562820408804036,2022-11-24,
15,0,1,-0.7631155671872946,-0.8401499699639521,0.14070186628977013,0.9224578130757094,2023-01-02,
9,1,0,1.6870052976673346,-0.049075055502756065,-1.1656449078244548,-1.0109264600479826,2023-06-20,
12,1,0,-0.24428144023837825,1.37958262583761,0.22286204076236113,-1.4119807319679654,2022-11-05,
1,2,1,-0.7261470421712825,-0.8312946537572966,0.16534991863154888,0.8959730970055217,2022-04-24,
12,1,1,0.4695935255881545,1.1700068089467708,0.22286204076236113,-0.8293169784238391,2023-05-15,
2,1,0,1.6678836467969695,-0.16419416618927343,-2.2912392980989766,-1.1130817934615629,2023-08-03,
8,0,0,-1.0155213586759628,-0.8785230068594576,0.06675770926443675,1.062448455160986,2023-03-07,
14,1,0,0.825256231776739,0.8394083372316453,-0.8123561575923061,-1.548187843186073,2023-02-19,
11,1,1,0.9272383697519518,0.7803728958539433,-0.35225918054578476,-0.5682533485891333,2023-02-01,
11,1,0,0.3969312522808194,-0.5862975720398363,0.978735645910216,-1.7562820408804036,2022-12-03,
14,3,0,0.8482022128211568,0.8010353003361388,-1.6832540070017883,-1.6427761148653142,2022-07-02,
12,1,1,0.48106651611037066,0.3730283503478069,-0.4754994422546756,-0.3450250274261236,2022-11-24,
13,0,1,-0.30929505319757894,-0.8047287051373312,0.2885901803404398,0.9035401587398608,2023-09-18,
9,1,0,1.0610899258444204,0.6032665717208416,-2.1433509840483067,-1.5898066827249393,2023-04-05,
13,0,0,-0.7261470421712825,-0.8401499699639521,0.10783779650073372,1.1040672946998529,2023-02-07,
1,0,0,-0.3832321032296031,-0.8194875654817566,0.08318974415895496,0.9224578130757094,2022-07-21,
8,2,0,-0.9925753776315449,-0.8224393375506411,0.5515027386527369,0.8505707265994862,2022-04-30,
4,1,1,1.7125008321611306,-0.016605562745020612,-1.2560210997443064,-0.46609801517555255,2025-01-13,
11,0,0,-1.3609858510670203,-0.8519570582394921,0.36253433736577023,1.013262553887781,2025-08-09,
14,1,1,1.7787892218450203,-0.149435305844849,-2.052974792128455,-0.5871710029249815,2025-01-13,
8,1,0,-0.20858769194704074,2.206078805125427,-0.508363512043712,-1.6049408061936175,2022-11-05,
0,1,0,0.5065620506041811,1.5891584427284493,1.3566724484841435,-1.7562820408804036,2022-11-17,
3,1,1,0.44409799109435855,-0.50659972617994,0.978735645910216,-0.2580038174812218,2022-12-03,
15,1,0,1.4282256225552066,0.16640430552585211,-2.710256187909198,-1.1963194725392952,2023-06-12,
2,3,1,0.11393081939958444,1.7751200830682086,0.7815512271759917,-0.6628416202683746,2022-04-20,
0,0,0,-0.027569397041033037,-0.7929216168617912,0.263942127998661,1.005695492153442,2023-07-13,
6,1,1,0.8125084645298338,0.9722380803314736,0.8801434365431068,-0.515283916448758,2023-04-15,
10,1,1,0.7385714144977952,0.78332466792283,0.4529105292856218,-0.515283916448758,2023-03-10,
15,1,1,0.21463818065010812,1.3648237654931856,1.1101919250663674,-0.5266345090502671,2023-03-10,
14,0,0,-0.9594311827895856,-0.8253911096195267,0.09140576160621551,1.0397472699579688,2025-01-19,
9,0,0,-0.29527250922598464,-0.8371981978950666,0.15713390118428833,0.8921895661383521,2022-12-08,
5,1,1,0.7513191817447004,1.0460323820536002,0.9047914888848856,-0.4055615213008381,2023-03-16,
14,0,0,-0.28124996525439033,-0.8460535141017221,-0.04826653499719359,0.8921895661383521,2022-11-19,
15,2,1,0.043818099541613,-0.857860602377262,0.16534991863154888,0.9073236896070305,2022-04-30,
7,1,1,1.9636318469251097,-0.3265416299779517,-1.814710286157937,-0.42826270650385617,2023-09-08,
14,1,1,1.8667488158486534,-0.31768631377129625,0.20643000586784585,-0.11801317539594469,2023-08-03,
13,3,0,0.7462200748459441,0.9397685875737383,-0.3276111282040089,-1.5898066827249393,2022-07-02,
5,1,1,1.8782218063708693,-0.43870896859558356,-1.0506206635628244,-0.2996226570200881,2023-07-08,
4,0,0,0.01322345814906076,-0.8194875654817566,0.09140576160621551,0.9111072204742007,2023-04-29,
6,1,0,0.4823412928350597,1.3766308537687257,-0.6398197911998605,-1.2265877194766523,2023-01-15,
2,0,0,-0.3003716161247409,-0.8637641465150321,0.14070186628977013,0.9338084056772181,2023-05-12,
4,0,0,-1.0843593018092306,-0.869667690652802,0.15713390118428833,1.005695492153442,2022-11-30,
3,1,0,0.36761138761294176,1.1847656692911974,-2.447343629596901,-1.805467942153609,2023-05-15,
10,3,1,0.5511792359683276,1.2438011106688973,0.12426983139525193,-0.3147567804887667,2022-04-10,
6,0,0,-0.7924354318551722,-0.542020991006561,1.0033836982519948,0.8543542574666557,2023-01-21,
4,1,0,-0.3985294239258865,-0.6984649106574693,-1.6010938325291975,-0.03855902718538203,2023-02-10,
3,0,1,-0.7376200326934985,-0.8431017420328366,0.1817819535260671,0.9035401587398608,2023-01-02,
9,1,0,0.7347470843237279,0.9250097272293116,-0.45085138991289686,-1.3022583368200455,2023-03-10,
8,1,1,-0.10278122379776078,1.996502988234588,1.8660655302142164,-0.42826270650385617,2023-03-22,
1,1,0,1.5467798579514063,0.10736886414815226,-0.7630600529087486,-0.9806582131106253,2025-01-22,
12,1,0,1.569725838995824,0.12803126863034772,-1.7243340942380854,-1.2833406824841973,2025-01-13,
12,1,0,0.6340397230732042,1.0785018748113355,-0.2700990060731937,-1.6314255222638052,2023-04-15,
1,1,0,1.5378564208785683,0.08670645966595678,-0.837004209934082,-1.0109264600479826,2023-06-20,
13,0,1,-0.7682146740860508,-0.8342464258261811,0.09962177905347316,0.8959730970055217,2023-04-18,
